	rowtime	anomalyScore
275	2018-10-23 06:40:00	0.7260196999999999
276	2018-11-03 16:10:00	0.8046222
277	2018-11-09 08:25:00	0.6531845000000001
278	2018-11-04 06:35:00	0.71679926
279	2018-10-29 16:05:00	1.1449962
280	2018-11-06 22:55:00	0.6609885999999999
281	2018-11-08 11:20:00	0.99920803
282	2018-10-29 14:05:00	0.79644704
283	2018-10-17 11:10:00	0.93637216
284	2018-11-10 16:20:00	0.6748213000000001
285	2018-10-22 04:20:00	0.62222457
286	2018-11-04 09:55:00	0.7279225
287	2018-10-14 21:25:00	0.62296945
288	2018-11-08 15:10:00	0.7473614000000001
289	2018-10-17 21:20:00	0.7851847
290	2018-11-04 02:40:00	0.8401479
291	2018-10-23 11:40:00	0.70804197
292	2018-11-06 10:35:00	0.61825824
293	2018-10-19 22:20:00	0.95939535
294	2018-10-26 23:50:00	0.64382255
295	2018-10-19 14:55:00	0.83904743
296	2018-10-21 10:10:00	0.66361845
297	2018-10-12 18:30:00	0.7810866
298	2018-10-17 20:40:00	0.85869545
299	2018-10-22 13:10:00	0.67287236
300	2018-11-08 16:45:00	0.6301809
301	2018-10-12 22:20:00	0.68362707
302	2018-11-03 07:05:00	1.5064428
303	2018-11-09 12:50:00	1.0545142
304	2018-10-31 05:50:00	0.6923626
305	2018-10-14 00:00:00	0.8369769
306	2018-11-05 03:25:00	0.6922295
307	2018-10-27 23:05:00	0.9525082
308	2018-11-06 07:20:00	1.1404883
309	2018-11-10 02:35:00	0.6712041
310	2018-10-19 16:00:00	1.7151633999999998
311	2018-11-06 02:55:00	0.6520993
312	2018-10-28 16:40:00	0.6096387
313	2018-10-12 23:25:00	1.0518087
314	2018-11-08 22:35:00	0.8054839
315	2018-11-09 20:40:00	0.6730031999999999
316	2018-11-07 10:45:00	0.68295777
317	2018-10-15 07:40:00	1.1121225000000001
318	2018-11-08 15:05:00	0.7079331999999999
319	2018-11-08 03:10:00	2.232361
320	2018-10-20 08:35:00	0.8276673000000001
321	2018-11-07 14:00:00	0.6799168000000001
322	2018-10-16 01:15:00	0.85232604
323	2018-10-21 05:15:00	0.76252836
324	2018-10-31 07:15:00	0.7230416000000001
325	2018-10-24 23:55:00	0.68325776
326	2018-10-27 11:10:00	0.6637668999999999
327	2018-11-06 10:45:00	1.0505584
328	2018-11-07 16:50:00	0.61599463
329	2018-10-21 17:55:00	0.72803617
330	2018-10-29 13:55:00	0.7982395
331	2018-10-31 08:35:00	0.6426959
332	2018-10-24 13:35:00	0.7185866999999999
333	2018-10-13 01:35:00	0.6965566
334	2018-11-02 21:05:00	1.1478778
335	2018-10-12 09:05:00	0.65521634
336	2018-10-13 19:05:00	0.6642945
337	2018-10-31 22:00:00	0.658778
338	2018-10-25 19:00:00	0.69875306
339	2018-10-21 01:45:00	0.6544776999999999
340	2018-10-24 08:10:00	0.6998808000000001
341	2018-11-01 17:00:00	0.83340037
342	2018-10-12 05:45:00	1.0246425
343	2018-11-03 03:50:00	0.7263405
344	2018-10-12 15:05:00	1.3042848
345	2018-10-31 14:20:00	0.6256999
346	2018-11-08 05:15:00	0.75990343
347	2018-10-13 23:05:00	0.7162010999999999
348	2018-10-13 09:45:00	0.64483094
349	2018-10-21 04:35:00	0.6356734
350	2018-10-17 15:50:00	0.8223203000000001
351	2018-10-29 15:25:00	0.80150104
352	2018-10-19 11:40:00	0.6553838000000001
353	2018-10-13 17:00:00	1.0907408
354	2018-10-23 03:50:00	0.7461479999999999
355	2018-11-08 18:40:00	0.7534513
356	2018-11-10 11:35:00	0.73880243
357	2018-10-17 20:00:00	0.8842703000000002
358	2018-11-09 13:45:00	0.65832645
359	2018-10-30 08:50:00	1.0115974
360	2018-11-01 11:20:00	0.6516268
361	2018-11-09 11:55:00	0.915718
362	2018-11-01 23:20:00	0.658776
363	2018-10-29 16:10:00	0.6034824000000001
364	2018-10-26 06:55:00	0.60108423
365	2018-11-05 05:10:00	0.6344541
366	2018-10-21 12:00:00	0.82047504
367	2018-10-13 00:25:00	0.7858729
368	2018-10-15 05:50:00	1.1403290000000001
369	2018-11-05 03:20:00	1.3943782
